asset_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,asset_name,asset_type,Longitude,Latitude
1835960915,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,7176.242579,0.04196014072,,4216331.737,landfill_area_sq_meters,,171025.2267,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Honey-Go-Run Reclamation,Sanitary Landfills,-76.42418,39.39383
1835960781,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,12134.51,0.004574697945,,26438428.77,landfill_area_sq_meters,,2652527.04,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Winnebago Landfill,Sanitary Landfills,-89.0554,42.1597
1835960919,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,7079.52,0.001912895272,,17802323.79,landfill_area_sq_meters,,3700944.9,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Fairless Landfill,Sanitary Landfills,-74.758443,40.151865
1835960920,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,7079.52,0.001912895272,,76897806.97,landfill_area_sq_meters,,3700944.9,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Grows Landfill,Sanitary Landfills,-74.776695,40.159344
1835960925,IND,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,6974.48074,0.01589555316,,8467109.764,landfill_area_sq_meters,,438769.3005,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Kodungaiyur,Dumpsites,80.26847362,13.13435818
1835960928,TUR,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,6957.840513,0.02305651395,,5378951.75,landfill_area_sq_meters,,301773.3092,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Kemal Atatürk Mahallesi, Foça, Izmir, Aegean Region, 35680, Turkey",Dumpsites,26.902946023563462,38.667037249025
1835960791,NGA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,11523.75217,0.01095609301,,12440320.22,landfill_area_sq_meters,,1051812.189,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Solous 2,Dumpsites,3.2538026,6.5709916
1835960792,SRB,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,11494.34174,0.0153710093,,13887999.65,landfill_area_sq_meters,,747793.5585,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Vinca,Dumpsites,20.599512,44.786406
1835960797,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,11247.17966,0.03356811258,,6265008.043,landfill_area_sq_meters,,335055.4676,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Ellis County Lf,Sanitary Landfills,-96.655834,32.391668
1835960939,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,6692.9,0.001988965342,,56675391.34,landfill_area_sq_meters,,3365015.9,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Woodland Meadows Landfill,Sanitary Landfills,-83.4315,42.2652
1835960947,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,6549.37,0.008728138574,,31621039.7,landfill_area_sq_meters,,750374.2,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Orchard Hills Landfill Inc.,Sanitary Landfills,-89.0769,42.14322
1835960951,ARG,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,6525.121729,0.01450027051,,15000000.0,landfill_area_sq_meters,,450000.0,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Environmental Complex Norte Iii B Module,Sanitary Landfills,-58.6206436157226,-34.5326518141228
1835960813,TUR,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,10293.3089,0.02305651395,,7957528.171,landfill_area_sq_meters,,446438.2135,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Avşa, Marmara, Balıkesir, Marmara Region, 10940, Turkey, Site 1",Dumpsites,27.51129304583803,40.50665888916707
1835960817,TUR,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,10089.72372,0.02305651395,,7800140.997,landfill_area_sq_meters,,437608.38,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"35-82, Kemal Atatürk Mahallesi, Foça, Izmir, Aegean Region, 35680, Turkey",Dumpsites,26.905528298218513,38.666107630149185
1835960965,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,6301.0,0.01246784944,,5700701.349,landfill_area_sq_meters,,505379.8596,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,South Wake Lf (New),Sanitary Landfills,-78.85,35.675
1835960968,IND,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,6225.137851,0.01589555316,,7557397.811,landfill_area_sq_meters,,391627.6325,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Rajkot, Rajkot Taluka, Rajkot, Gujarat, 360001, India, Site 1",Dumpsites,70.75735763632122,22.256442897543693
1835960977,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,6102.64,0.007384421967,,42178037.74,landfill_area_sq_meters,,826420.8123,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,West Miramar Slf,Sanitary Landfills,-117.162,32.856
1835961118,DOM,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,4874.515807,0.01648983124,,4620411.005,landfill_area_sq_meters,,295607.3798,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Batey Alemán, San Pedro De Macorís, Dominican Republic, Site 2",Dumpsites,-69.2320925403165,18.48184586194786
1835961122,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,4863.7,0.008378074569,,22866356.78,landfill_area_sq_meters,,580527.1796,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Sauk Trail Hills Landfill,Sanitary Landfills,-83.4563,42.2744
1835961126,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,4855.24,0.02264095689,,4863411.601,landfill_area_sq_meters,,214445.0,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Tuscarora Long-Term Regional Landfill,Sanitary Landfills,-77.22612,35.16296
1835961131,TUR,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,4833.317283,0.02305651395,,3736530.092,landfill_area_sq_meters,,209629.144,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Avşa, Marmara, Balıkesir, Marmara Region, 10940, Turkey, Site 2",Dumpsites,27.51642899656979,40.51011779476193
1835960994,IND,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,5915.176919,0.01589555316,,7181101.234,landfill_area_sq_meters,,372127.7806,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Barang, Cuttack, Odisha, 754006, India",Dumpsites,85.77673018979822,20.415112816719105
1835961139,PHL,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,4789.809083,0.01732498317,,6318977.307,landfill_area_sq_meters,,276468.3254,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Tamontaka 3, Cotabato City, Bangsamoro, Philippines, Site 1",Dumpsites,124.27339337630873,7.185809556356108
1835961003,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,5867.118637,0.04196014072,,2500571.863,landfill_area_sq_meters,,139826.0,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Moca Landfill,Sanitary Landfills,-67.116116,18.414632
1835961151,NGA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,4684.610272,0.01209668207,,5680102.509,landfill_area_sq_meters,,387264.0652,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Agboju, Amuwo Odofin, Lagos, 071639, Nigeria, Site 1",Dumpsites,3.283417717345212,6.460182308978427
1835961012,IND,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,5736.732702,0.01589555316,,6964467.647,landfill_area_sq_meters,,360901.7342,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Cmwssb Division 6, Ward 6, Zone 1 Tiruvottiyur, Mathavaram, Thiruvallur District, Tamil Nadu, 600019, India",Dumpsites,80.28671691980341,13.156625184350965
1835961016,TUR,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,5700.399256,0.02305651395,,4406851.881,landfill_area_sq_meters,,247235.9555,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"İzmir Serbest Bölgesi, Menemen, Izmir, Aegean Region, 35660, Turkey, Site 1",Dumpsites,26.93179248260072,38.61221901160199
1835961166,IDN,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,4601.450792,0.01732498317,,36336822.9,landfill_area_sq_meters,,265596.2634,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Bantar Gebang,Dumpsites,106.997008,-6.347886
1835961027,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,5627.41,0.008899489902,,65625525.0,landfill_area_sq_meters,,632329.5,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Dfw Recycling & Disposal Facility,Sanitary Landfills,-96.96316,33.01615
1835961036,IDN,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,5541.293343,0.01732498317,,7310376.316,landfill_area_sq_meters,,319844.0824,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Kedaung Baru, Neglasari, Tangerang, Banten, 15127, Indonesia, Site 1",Dumpsites,106.61861995186658,-6.13562122943018
1835961038,IND,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,5526.374402,0.01589555316,,6709089.953,landfill_area_sq_meters,,347667.9513,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Chandaka, Khordha, Odisha, 754005, India",Dumpsites,85.78669868843974,20.3908902966556
1835961182,NGA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,4505.936174,0.01209668207,,5463459.688,landfill_area_sq_meters,,372493.5606,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"2Nd Avenue, Festac Town, Amuwo Odofin, Lagos, 071639, Nigeria",Dumpsites,3.272563882451074,6.459197423960257
1835961043,TUR,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,5507.918364,0.02305651395,,4258049.184,landfill_area_sq_meters,,238887.7337,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Yunus Mah., Burhaniye, Balıkesir, Marmara Region, 10700, Turkey",Dumpsites,26.99002770778783,39.480090144777485
1835961052,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,5451.01,0.03040653536,,4094064.574,landfill_area_sq_meters,,179271.0,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Hunter Ferrell Landfill,Sanitary Landfills,-96.9389,32.7839
1835961194,TUR,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,4450.757503,0.02305651395,,3440781.635,landfill_area_sq_meters,,193036.8795,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"İzmir Serbest Bölgesi, Menemen, Izmir, Aegean Region, 35660, Turkey, Site 2",Dumpsites,26.92286385216726,38.61466836379242
1835961056,ARG,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,5423.28321,0.03297966248,,2218685.502,landfill_area_sq_meters,,164443.2599,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,San Javier Iii,Sanitary Landfills,-65.38090467453,-24.85415898856
1835961063,VEN,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,5341.935131,0.01648983124,,5063464.115,landfill_area_sq_meters,,323953.293,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Parroquia La Concepción, Municipio Jesús Enrique Lossada, Zulia State, Venezuela, Site 2",Dumpsites,-71.785353403878,10.632283494959546
1835961070,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,5286.28,0.01029722257,,15155084.11,landfill_area_sq_meters,,513369.5,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Middlesex County Lf,Sanitary Landfills,-74.3961,40.4688
1835961077,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,5247.3,0.02199232755,,3563217.59,landfill_area_sq_meters,,238596.8465,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,White Oaks Landfill,Sanitary Landfills,-91.98176,32.49697
1835961100,NGA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,4987.8778,0.01209668207,,6047815.2,landfill_area_sq_meters,,412334.3718,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Oke Eri Street, Oworonṣoki, Kosofe, Lagos, 100234, Nigeria",Dumpsites,3.405641328654843,6.554022276646146
1835961382,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3543.43,0.004863546624,,20433168.03,landfill_area_sq_meters,,728569.1438,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,National Serv-All Lf,Sanitary Landfills,-85.21634,41.03109
1835961250,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,4186.24,0.01742190556,,4810203.222,landfill_area_sq_meters,,240286.0,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,City Of Grand Prairie Lf,Sanitary Landfills,-96.95,32.77166
1835961391,BRA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3513.311105,0.01648983124,,3330164.869,landfill_area_sq_meters,,213059.2517,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Vila Chatuba, Jardim Gramacho, Duque De Caxias, Região Geográfica Imediata Do Rio De Janeiro, Região Metropolitana Do Rio De Janeiro, Região Geográfica Intermediária Do Rio De Janeiro, Rio De Janeiro, Southeast Region, 25056-250, Brazil",Dumpsites,-43.27213416572416,-22.749924917660607
1835961405,IND,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3462.03071,0.01589555316,,4202950.028,landfill_area_sq_meters,,217798.6934,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Shill Phata, Thane, Mumbai Metropolitan Region, Thane, Maharashtra, 410701, India",Dumpsites,73.03758255801687,19.14519966340327
1835961410,IDN,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3444.476705,0.01732498317,,4544141.479,landfill_area_sq_meters,,198815.5874,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Suka Sari, Tangerang Regency, Banten, 15540, Indonesia",Dumpsites,106.5562782178057,-6.112935708571936
1835961271,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,4091.53,0.00400794034,,21258660.14,landfill_area_sq_meters,,1020856.014,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Camelot Landfill,Sanitary Landfills,-96.951,33.029167
1835961412,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3438.54,0.009899295239,,7615348.089,landfill_area_sq_meters,,347352.0,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Quad Cities Landfill Phase Iv,Sanitary Landfills,-90.510288,41.379843
1835961434,IND,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3354.364541,0.01589555316,,4072241.908,landfill_area_sq_meters,,211025.342,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Nh548B, Vijayapura, Vijayapura Taluk, Bijapur District, Karnataka, 586101, India",Dumpsites,75.74627959127537,16.854435747739522
1835961436,IDN,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3335.064349,0.01732498317,,4399798.733,landfill_area_sq_meters,,192500.2938,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Suka Tani, Tangerang Regency, Banten, 15540, Indonesia, Site 1",Dumpsites,106.5084038139833,-6.139401821632055
1835961437,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3334.27,0.01026651058,,16809378.91,landfill_area_sq_meters,,324771.496,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Oakland Heights Development Landfill,Sanitary Landfills,-83.24873,42.70846
1835961300,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3967.38,0.05501081531,,1557748.836,landfill_area_sq_meters,,72120.0,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Columbus Pine Grove Mswlf,Sanitary Landfills,-84.850799,32.483999
1835961448,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3285.44,0.007390084944,,7231820.149,landfill_area_sq_meters,,444574.0509,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Eastern Sanitary Landfill Solid Waste Management Facility (Esl),Sanitary Landfills,-76.3964,39.3948
1835961317,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3865.33,0.00243889712,,18858717.29,landfill_area_sq_meters,,1584868.0,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Front Range Landfill,Sanitary Landfills,-105.012673,40.020405
1835961457,IND,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3260.660051,0.01589555316,,3958483.447,landfill_area_sq_meters,,205130.3291,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Compost Yard-Vellalore, Podanur Road, Ward 99, South Zone, Podanur, Coimbatore South, Coimbatore District, Tamil Nadu, 641038, India",Dumpsites,77.00205150995582,10.959247996835435
1835961458,IND,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3258.475473,0.01589555316,,3955831.34,landfill_area_sq_meters,,204992.8958,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Malegaon, Nashik, Maharashtra, 423200, India, Site 1",Dumpsites,74.56036847896002,20.5659205178457
1835961321,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3853.0,0.006861235126,,12512749.67,landfill_area_sq_meters,,561560.7,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Eagle Valley Rdf,Sanitary Landfills,-83.25478,42.72265
1835961324,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3832.77,0.04390142491,,3774567.412,landfill_area_sq_meters,,87304.0,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Disposal Service Inc. Landfill,Sanitary Landfills,-82.019,38.405
1835961464,MYS,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3228.090889,0.02598747475,,2839115.675,landfill_area_sq_meters,,124217.1823,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Tanjung Langsat Industrial Complex, Pasir Gudang, Johor Bahru, Iskandar Malaysia, Johor, 81700, Malaysia, Site 1",Dumpsites,103.99392630223713,1.473095026488922
1835961469,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3216.71,0.006352732536,,9824808.874,landfill_area_sq_meters,,506350.6108,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Courtney Ridge Landfill, Llc",Sanitary Landfills,-94.388472,39.141087
1835961330,IND,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3793.921133,0.01589555316,,4605869.292,landfill_area_sq_meters,,238678.1444,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Mathura Das Pura, Jamwa Ramgarh Tehsil, Jaipur, Rajasthan, 302027, India, Site 1",Dumpsites,75.91788813646701,26.94736109312273
1835961473,IND,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3203.538939,0.01589555316,,3889137.677,landfill_area_sq_meters,,201536.8013,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Sattur, Virudhunagar District, Tamil Nadu, 626205, India",Dumpsites,77.88546670593885,9.240142004701015
1835961342,IND,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3698.056363,0.01589555316,,4489488.222,landfill_area_sq_meters,,232647.2269,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Nh44, Sadaiyampatti, Sattur, Virudhunagar District, Tamil Nadu, 626205, India",Dumpsites,77.90259112802389,9.258774950969705
1835961346,DOM,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3672.580403,0.01648983124,,3481131.579,landfill_area_sq_meters,,222717.8889,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Villa Hermosa, La Romana, Dominican Republic, Site 2",Dumpsites,-69.10359611690569,18.465976089717607
1835961347,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3669.74,0.009475990035,,16089162.64,landfill_area_sq_meters,,387267.1865,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Salt Lake Valley Lf,Sanitary Landfills,-112.042,40.746
1835961368,CHN,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3598.24243,0.01732498317,,4746997.608,landfill_area_sq_meters,,207690.9626,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Xibin, Jinjiang City, Quanzhou, Fujian, China, Site 1",Dumpsites,118.62740846342989,24.81436656322773
1835961374,IND,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,3586.875809,0.01589555316,,4354513.593,landfill_area_sq_meters,,225652.7831,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Pirana,Dumpsites,72.567336559,22.98022411
1835961524,IDN,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2994.695362,0.01732498317,,3950765.407,landfill_area_sq_meters,,172854.1571,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Kedaung Baru, Neglasari, Tangerang, Banten, 15127, Indonesia, Site 2",Dumpsites,106.6174736343418,-6.124393787015471
1835961528,IDN,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2986.761812,0.01732498317,,3940299.035,landfill_area_sq_meters,,172396.2317,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Wanaherang, West Java, 16965, Indonesia",Dumpsites,106.95034749311114,-6.434352854396535
1835961541,THA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2947.158166,0.01732498317,,3888051.746,landfill_area_sq_meters,,170110.3047,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Aranyaprathet, Fak Huai, Sa Kaeo Province, 27121, Thailand, Site 1",Dumpsites,102.52840430734861,13.668211321991539
1835961545,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2936.62,0.01270331903,,6152440.391,landfill_area_sq_meters,,231169.5072,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Ecd Landfill,Sanitary Landfills,-96.6526,32.391
1835961686,CHN,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2536.637794,0.01732498317,,3346470.887,landfill_area_sq_meters,,146415.0221,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"S51, Beichen District, Ninghe County, Tianjin, China",Dumpsites,117.39068036651818,39.254553816630505
1835961550,IDN,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2922.423366,0.01732498317,,3855420.249,landfill_area_sq_meters,,168682.6093,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Suka Tani, Tangerang Regency, Banten, 15540, Indonesia, Site 2",Dumpsites,106.50823312710557,-6.142290508428703
1835961553,NGA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2918.384298,0.01209668207,,3538548.783,landfill_area_sq_meters,,241254.9394,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Agboju, Amuwo Odofin, Lagos, 071639, Nigeria, Site 2",Dumpsites,3.296170973345824,6.460725000723134
1835961695,USA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2513.8,0.0699677132,,14192803.03,landfill_area_sq_meters,,35928.0,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Jefferson Parish Slf,Sanitary Landfills,-90.254,29.926
1835961698,NGA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2506.527074,0.01209668207,,3039170.795,landfill_area_sq_meters,,207207.8162,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Gbagada, Kosofe, Lagos, 100271, Nigeria",Dumpsites,3.372334580474065,6.55635470412378
1835961702,TUR,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2502.184438,0.02305651395,,1934383.137,landfill_area_sq_meters,,108523.9704,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Kazım Karabekir, Ayvalık, Balıkesir, Marmara Region, 10400, Turkey",Dumpsites,26.703865452103695,39.30325076341169
1835961567,IDN,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2878.593944,0.01732498317,,3797598.086,landfill_area_sq_meters,,166152.7701,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Tanjakan Mekar, Tangerang Regency, Banten, 15540, Indonesia",Dumpsites,106.54357871850377,-6.10051562993279
1835961594,PHL,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2770.012136,0.01732498317,,3654351.045,landfill_area_sq_meters,,159885.4157,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Rizal, Calabarzon, 1860, Philippines",Dumpsites,121.15703403106977,14.777051599538986
1835961599,LKA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2755.36686,0.01589555316,,3345050.98,landfill_area_sq_meters,,173341.9927,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,Meethotamulla,Dumpsites,79.890083,6.936843
1835961739,NGA,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2421.776566,0.01209668207,,2936410.577,landfill_area_sq_meters,,200201.7209,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Market, Benstar Crescent, Kirikiri, Alapako, Amuwo Odofin, Lagos, 071639, Nigeria",Dumpsites,3.289007442315692,6.452892149874532
1835961600,IND,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,2754.054524,0.01589555316,,3343457.788,landfill_area_sq_meters,,173259.4328,estimated_tonnes_waste_in_place,2023-01-24 00:00:00,,"Pirana Sewage Treatment Plant, Narol Sarkhej Road, Isanpur, Piplaj, Ahmedabad City Taluka, Ahmedabad District, Gujarat, 382405, India",Dumpsites,72.55103693230062,22.971331319885724
